id,Weekly_Sales
17_92_2013-04-05,10911.005
17_92_2013-04-12,7166.2197
17_92_2013-04-19,64210.29
17_92_2013-04-26,13225.942
17_92_2013-05-03,29009.893
17_92_2013-05-10,17626.152
17_92_2013-05-17,21158.557
17_92_2013-05-24,18389.592
17_92_2013-05-31,6258.75
17_92_2013-06-07,4198.9497
17_92_2013-06-14,16937.434
17_92_2013-06-21,85588.586
17_92_2013-06-28,64646.75
17_92_2013-07-05,144896.86
17_92_2013-07-12,43322.637
17_92_2013-07-19,53151.387
17_92_2013-07-26,113935.7
17_93_2012-11-02,26259.227
17_93_2012-11-09,19994.428
17_93_2012-11-16,10882.5205
17_93_2012-11-23,2012.7506
17_93_2012-11-30,17604.803
17_93_2012-12-07,51559.81
17_93_2012-12-14,11243.605
17_93_2012-12-21,36136.445
17_93_2012-12-28,20401.604
17_93_2013-01-04,6761.691
17_93_2013-01-11,24440.164
17_93_2013-01-18,38815.863
17_93_2013-01-25,21587.295
17_93_2013-02-01,20860.494
17_93_2013-02-08,15933.269
17_93_2013-02-15,6344.263
17_93_2013-02-22,37417.055
17_93_2013-03-01,15565.021
17_93_2013-03-08,15992.763
17_93_2013-03-15,11670.401
17_93_2013-03-22,6990.2153
17_93_2013-03-29,2427.028
17_93_2013-04-05,8151.6636
17_93_2013-04-12,8617.798
17_93_2013-04-19,11354.85
17_93_2013-04-26,23276.658
17_93_2013-05-03,7620.513
17_93_2013-05-10,11042.163
17_93_2013-05-17,10240.141
17_93_2013-05-24,2932.408
17_93_2013-05-31,1756.3412
17_93_2013-06-07,6632.4507
17_93_2013-06-14,5275.526
17_93_2013-06-21,4072.1592
17_93_2013-06-28,9630.924
17_93_2013-07-05,7700.087
17_93_2013-07-12,14068.374
17_93_2013-07-19,4013.1428
17_93_2013-07-26,3353.5464
17_94_2012-11-02,73894.38
17_94_2012-11-09,61777.02
17_94_2013-01-04,3648.6025
17_94_2013-01-11,8030.076
17_94_2013-02-15,5697.5312
17_94_2013-05-10,22667.389
17_94_2013-05-24,11054.212
17_94_2013-06-14,3839.8503
17_94_2013-07-05,10382.257
17_95_2012-11-02,5601.244
17_95_2012-11-09,5216.065
17_95_2012-11-16,1796.2031
17_95_2012-11-23,1892.7848
17_95_2012-11-30,10834.403
17_95_2012-12-07,7089.616
17_95_2012-12-14,53553.227
17_95_2012-12-21,13284.142
17_95_2012-12-28,27225.463
17_95_2013-01-04,17857.982
17_95_2013-01-11,21174.46
17_95_2013-01-18,18270.252
17_95_2013-01-25,6182.1465
17_95_2013-02-01,4122.346
17_95_2013-02-08,16565.564
17_95_2013-02-15,85512.01
17_95_2013-02-22,64570.14
17_95_2013-03-01,146626.22
17_95_2013-03-08,42845.945
17_95_2013-03-15,53112.34
17_95_2013-03-22,106788.46
17_95_2013-03-29,25389.12
17_95_2013-04-05,19343.82
17_95_2013-04-12,10805.92
17_95_2013-04-19,17643.85
17_95_2013-04-26,55557.17
17_95_2013-05-03,11246.74
17_95_2013-05-10,37849.344
17_95_2013-05-17,20309.062
17_95_2013-05-24,6864.933
17_95_2013-05-31,24412.818
17_95_2013-06-07,39698.844
17_95_2013-06-14,22337.648
17_95_2013-06-21,22281.7
17_95_2013-06-28,17037.396
17_95_2013-07-05,6447.5054
17_95_2013-07-12,38666.04
17_95_2013-07-19,15531.17
17_95_2013-07-26,17843.117
17_96_2012-11-02,11621.427
17_96_2012-11-09,7282.3096
17_96_2012-11-16,2530.2693
17_96_2012-11-23,8254.904
17_96_2012-11-30,8721.038
17_96_2012-12-07,11546.168
17_96_2012-12-14,23992.373
17_96_2012-12-21,7723.7563
17_96_2012-12-28,11137.7705
17_96_2013-01-04,10343.381
17_96_2013-01-11,2469.8528
17_96_2013-01-18,1743.5198
17_96_2013-01-25,6735.693
17_96_2013-02-01,5378.768
17_96_2013-02-08,4175.3994
17_96_2013-02-15,9734.164
17_96_2013-02-22,7803.327
17_96_2013-03-01,14288.926
17_96_2013-03-08,4116.384
17_96_2013-03-15,3456.7876
17_96_2013-03-22,72965.32
17_96_2013-03-29,62204.89
17_96_2013-04-05,3604.9634
17_96_2013-04-12,8133.3184
17_96_2013-04-19,5548.6934
17_96_2013-04-26,23343.47
17_96_2013-05-03,11157.452
17_96_2013-05-10,3657.9548
17_96_2013-05-17,1260.5286
17_96_2013-05-24,9979.3545
17_96_2013-05-31,5984.178
17_96_2013-06-07,5365.54
17_96_2013-06-14,1899.4445
17_96_2013-06-21,1855.0139
17_96_2013-06-28,10937.644
17_96_2013-07-05,7192.8584
17_96_2013-07-12,51949.566
17_96_2013-07-19,13271.533
17_96_2013-07-26,27904.838
17_97_2012-11-02,17903.984
17_97_2012-11-09,21305.398
17_97_2012-11-16,18636.537
17_97_2012-11-23,6285.3887
17_97_2012-11-30,4225.5884
17_97_2012-12-07,16722.81
17_97_2012-12-14,85615.25
17_97_2012-12-21,64637.812
17_97_2012-12-28,142109.53
17_97_2013-01-04,44650.816
17_97_2013-01-11,54558.945
17_97_2013-01-18,119676.4
17_97_2013-01-25,28665.152
17_97_2013-02-01,20675.707
17_97_2013-02-08,10909.16
17_97_2013-02-15,18253.725
17_97_2013-02-22,55653.152
17_97_2013-03-01,10896.532
17_97_2013-03-08,37603.77
17_97_2013-03-15,19990.225
17_97_2013-03-22,6534.486
17_97_2013-03-29,24056.537
17_97_2013-04-05,39238.72
17_97_2013-04-12,22007.203
17_97_2013-04-19,21908.729
17_97_2013-04-26,16958.844
17_97_2013-05-03,6117.058
17_97_2013-05-10,38379.188
17_97_2013-05-17,15155.223
17_97_2013-05-24,20686.232
17_97_2013-05-31,11247.825
17_97_2013-06-07,5967.508
17_97_2013-06-14,2199.8208
17_97_2013-06-21,7924.4604
17_97_2013-06-28,8390.591
17_97_2013-07-05,11215.721
17_97_2013-07-12,23671.05
17_97_2013-07-19,7393.309
17_97_2013-07-26,10807.323
17_98_2012-11-02,9854.974
17_98_2012-11-09,2139.4045
17_98_2012-11-16,1413.0726
17_98_2012-11-23,6405.2456
17_98_2012-11-30,5136.872
17_98_2012-12-07,3844.9507
17_98_2012-12-14,9403.717
17_98_2012-12-21,7472.88
17_98_2012-12-28,13958.479
17_98_2013-01-04,3914.0483
17_98_2013-01-11,3126.3396
17_98_2013-01-18,72634.875
17_98_2013-01-25,61874.434
17_98_2013-02-01,3125.5076
17_98_2013-02-08,7934.8228
17_98_2013-02-15,5218.246
17_98_2013-02-22,22992.656
17_98_2013-03-01,10827.005
17_98_2013-03-08,3110.5503
17_98_2013-03-15,930.0808
17_98_2013-03-22,9648.907
17_98_2013-03-29,5653.731
17_98_2013-04-05,5035.093
17_98_2013-04-12,1568.9976
17_98_2013-04-19,1524.5668
17_98_2013-04-26,10607.196
17_98_2013-05-03,6862.411
17_98_2013-05-10,51401.09
17_98_2013-05-17,12948.55
17_98_2013-05-24,3660.7432
17_98_2013-05-31,27574.393
17_98_2013-06-21,17573.54
17_98_2013-06-28,20983.018
17_98_2013-07-05,18354.676
17_98_2013-07-12,5954.9414
17_98_2013-07-19,3895.14
17_98_2013-07-26,16323.263
17_99_2012-11-30,83997.484
17_99_2012-12-28,64523.85
17_99_2013-01-18,140388.5
17_99_2013-03-15,43629.695
17_99_2013-04-19,54520.99
18_1_2012-11-02,120214.27
18_1_2012-11-09,28334.707
18_1_2012-11-16,20225.48
18_1_2012-11-23,10578.712
18_1_2012-11-30,21555.908
18_1_2012-12-07,56643.418
18_1_2012-12-14,11255.731
18_1_2012-12-21,38629.11
18_1_2012-12-28,20318.057
18_1_2013-01-04,6873.924
18_1_2013-01-11,24421.812
18_1_2013-01-18,39692.78
18_1_2013-01-25,22327.701
18_1_2013-02-01,22298.156
18_1_2013-02-08,17811.822
18_1_2013-02-15,6456.496
18_1_2013-02-22,39051.652
18_1_2013-03-01,15540.161
18_1_2013-03-08,19721.3
18_1_2013-03-15,11630.418
18_1_2013-03-22,6306.946
18_1_2013-03-29,8263.8955
18_1_2013-04-05,8730.029
18_1_2013-04-12,11555.159
18_1_2013-04-19,24001.367
18_1_2013-04-26,7732.748
18_1_2013-05-03,11146.762
18_1_2013-05-10,10194.412
18_1_2013-05-17,2478.8433
18_1_2013-05-24,1752.5109
18_1_2013-05-31,6744.6836
18_1_2013-06-07,5427.7256
18_1_2013-06-14,4184.39
18_1_2013-06-21,9743.155
18_1_2013-06-28,7812.318
18_1_2013-07-05,14297.917
18_1_2013-07-12,4253.488
18_1_2013-07-19,3465.778
18_1_2013-07-26,72974.32
18_2_2012-11-02,62213.88
18_2_2012-11-09,3464.946
18_2_2012-11-16,8274.26
18_2_2012-11-23,5557.684
18_2_2012-11-30,1166.3187
18_2_2012-12-07,23612.908
18_2_2012-12-14,11166.443
18_2_2012-12-21,3449.9893
18_2_2012-12-28,9988.346
18_2_2013-01-04,5781.5215
18_2_2013-01-11,5374.531
18_2_2013-01-18,1908.4353
18_2_2013-01-25,1864.0048
18_2_2013-02-01,10946.635
18_2_2013-02-08,7201.849
18_2_2013-02-15,51958.555
18_2_2013-02-22,13287.988
18_2_2013-03-01,28057.318
18_2_2013-03-08,17912.979
18_2_2013-03-15,21303.518
18_2_2013-03-22,18645.531
18_2_2013-03-29,6294.3794
18_2_2013-04-05,4234.579
18_2_2013-04-12,16731.803
18_2_2013-04-19,84516.49
18_2_2013-04-26,64861.414
18_2_2013-05-03,141161.31
18_2_2013-05-10,44644.754
18_2_2013-05-17,54860.434
18_2_2013-05-24,121396.695
18_2_2013-05-31,28674.146
18_2_2013-06-07,20684.701
18_2_2013-06-14,10918.151
18_2_2013-06-21,43212.63
18_2_2013-06-28,57457.83
18_2_2013-07-05,12484.86
18_2_2013-07-12,39653.64
18_2_2013-07-19,21543.283
18_2_2013-07-26,8130.38
18_3_2012-11-02,26563.94
18_3_2012-11-09,40870.242
18_3_2012-11-16,23477.945
18_3_2012-11-23,23687.225
18_3_2012-11-30,18859.885
18_3_2012-12-07,7712.952
18_3_2012-12-14,42812.03
18_3_2012-12-21,16631.898
18_3_2012-12-28,31850.213
18_3_2013-01-04,12827.049
18_3_2013-01-11,7501.8765
18_3_2013-01-18,3795.7166
18_3_2013-01-25,9520.354
18_3_2013-02-01,9986.487
18_3_2013-02-08,12935.132
18_3_2013-02-15,25636.326
18_3_2013-02-22,8989.204
18_3_2013-03-01,12403.22
18_3_2013-03-08,11236.59
18_3_2013-03-15,3735.3005
18_3_2013-03-22,3008.968
18_3_2013-03-29,7913.1494
18_3_2013-04-05,6704.8496
18_3_2013-04-12,5440.846
18_3_2013-04-19,10999.613
18_3_2013-04-26,9068.774
18_3_2013-05-03,15668.791
18_3_2013-05-10,5509.9434
18_3_2013-05-17,4722.235
18_3_2013-05-24,76089.01
18_3_2013-05-31,63826.664
18_3_2013-06-07,4721.402
18_3_2013-06-14,9598.496
18_3_2013-06-21,6814.14
18_3_2013-06-28,25230.041
18_3_2013-07-05,12422.901
18_3_2013-07-12,4632.011
18_3_2013-07-19,2525.976
18_3_2013-07-26,11219.47
18_4_2012-11-02,10191.083
18_4_2012-11-09,6630.987
18_4_2012-11-16,3164.8928
18_4_2012-11-23,3120.4617
18_4_2012-11-30,12203.093
18_4_2012-12-07,8458.306
18_4_2012-12-14,52890.164
18_4_2012-12-21,14584.07
18_4_2012-12-28,29204.45
18_4_2013-01-04,18463.957
18_4_2013-01-11,22440.686
18_4_2013-01-18,19637.64
18_4_2013-01-25,7618.6143
18_4_2013-02-01,5491.0347
18_4_2013-02-08,17819.24
18_4_2013-02-15,86154.164
18_4_2013-02-22,64814.43
18_4_2013-03-01,149368.64
18_4_2013-03-08,45901.207
18_4_2013-03-15,55434.45
18_4_2013-03-22,126728.48
18_4_2013-03-29,29640.863
18_4_2013-04-05,21941.16
18_4_2013-04-12,12174.609
18_4_2013-04-19,2993.0422
18_4_2013-04-26,30090.883
18_4_2013-05-03,56353.047
18_4_2013-05-10,11344.679
18_4_2013-05-17,38619.46
18_4_2013-05-24,20515.705
18_4_2013-05-31,7009.5703
18_4_2013-06-07,24663.793
18_4_2013-06-14,39759.418
18_4_2013-06-21,22731.217
18_4_2013-06-28,22799.896
18_4_2013-07-05,17854.324
18_4_2013-07-12,6592.143
18_4_2013-07-19,41727.68
18_4_2013-07-26,15675.811
18_5_2012-11-02,25781.365
18_5_2012-11-09,11766.067
18_5_2012-11-16,6442.594
18_5_2012-11-23,2697.3843
18_5_2012-11-30,8399.545
18_5_2012-12-07,8865.679
18_5_2012-12-14,11690.809
18_5_2012-12-21,24525.967
18_5_2012-12-28,7846.2427
18_5_2013-01-04,11282.411
18_5_2013-01-11,10204.424
18_5_2013-01-18,2707.7212
18_5_2013-01-25,1979.2175
18_5_2013-02-01,6880.3315
18_5_2013-02-08,5563.3716
18_5_2013-02-15,4320.0366
18_5_2013-02-22,9856.651
18_5_2013-03-01,7947.9673
18_5_2013-03-08,14547.982
18_5_2013-03-15,4424.056
18_5_2013-03-22,3601.425
18_5_2013-03-29,73565.17
18_5_2013-04-05,62705.86
18_5_2013-04-12,3600.592
18_5_2013-04-19,8477.6875
18_5_2013-04-26,5693.331
18_5_2013-05-03,23924.719
18_5_2013-05-10,11302.093
18_5_2013-05-17,3585.6357
18_5_2013-05-24,1440.2244
18_5_2013-05-31,10123.995
18_5_2013-06-07,9261.548
18_5_2013-06-14,5510.1777
18_5_2013-06-21,2044.0831
18_5_2013-06-28,1999.6527
18_5_2013-07-05,11082.284
18_5_2013-07-12,7337.497
18_5_2013-07-19,51710.395
18_5_2013-07-26,13485.091
18_6_2012-11-02,28192.965
18_6_2012-11-09,17343.146
18_6_2012-11-16,21319.871
18_6_2012-11-23,18554.242
18_6_2012-11-30,6497.8047
18_6_2012-12-07,4359.265
18_6_2012-12-14,16832.777
18_6_2012-12-21,84303.49
18_6_2012-12-28,62950.75
18_6_2013-01-04,140101.53
18_6_2013-01-11,46054.414
18_6_2013-01-18,54388.684
18_6_2013-01-25,124554.125
18_6_2013-02-01,28809.793
18_6_2013-02-08,21339.441
18_6_2013-02-15,11053.8
18_6_2013-02-22,23537.55
18_6_2013-03-01,56258.742
18_6_2013-03-08,11250.381
18_6_2013-03-15,38409.88
18_6_2013-03-22,20350.62
18_6_2013-03-29,6915.2725
18_6_2013-04-05,24569.498
18_6_2013-04-12,39734.125
18_6_2013-04-19,22369.053
18_6_2013-04-26,22302.707
18_6_2013-05-03,17683.064
18_6_2013-05-10,6570.1074
18_6_2013-05-17,41633.375
18_6_2013-05-24,15583.067
18_6_2013-05-31,25678.508
18_6_2013-06-07,11671.77
18_6_2013-06-14,6348.2964
18_6_2013-06-21,2580.609
18_6_2013-06-28,8305.247
18_6_2013-07-05,8771.381
18_6_2013-07-12,11596.511
18_6_2013-07-19,24489.08
18_6_2013-07-26,7774.097
18_7_2012-11-02,11226.467
18_7_2012-11-09,10110.126
18_7_2012-11-16,2520.1929
18_7_2012-11-23,1793.861
18_7_2012-11-30,6786.0337
18_7_2012-12-07,5469.0737
18_7_2012-12-14,4225.739
18_7_2012-12-21,9784.507
18_7_2012-12-28,7853.669
18_7_2013-01-04,14301.381
18_7_2013-01-11,4294.8364
18_7_2013-01-18,3579.3894
18_7_2013-01-25,73679.4
18_7_2013-02-01,62511.426
18_7_2013-02-08,3506.2937
18_7_2013-02-15,8383.39
18_7_2013-02-22,5599.033
18_7_2013-03-01,23830.424
18_7_2013-03-08,11207.795
18_7_2013-03-15,3491.3374
18_7_2013-03-22,1310.8693
18_7_2013-03-29,10029.697
18_7_2013-04-05,9143.957
18_7_2013-04-12,5567.2163
18_7_2013-04-19,1949.7848
18_7_2013-04-26,1984.5745
18_7_2013-05-03,10987.986
18_7_2013-05-10,7243.199
18_7_2013-05-17,51761.7
18_7_2013-05-24,13380.303
18_7_2013-05-31,28098.67
18_7_2013-06-07,17248.848
18_7_2013-06-14,21225.576
18_7_2013-06-21,18437.062
18_7_2013-06-28,6403.507
18_7_2013-07-05,4275.9277
18_7_2013-07-12,16773.154
18_7_2013-07-19,84431.59
18_7_2013-07-26,63047.5
18_8_2012-11-02,142111.02
18_8_2012-11-09,44686.098
18_8_2012-11-16,54294.38
18_8_2012-11-23,123608.75
18_8_2012-11-30,28715.498
18_8_2012-12-07,20726.053
18_8_2012-12-14,10959.502
18_8_2012-12-21,21860.986
18_8_2012-12-28,54901.02
18_8_2013-01-04,10480.576
18_8_2013-01-11,37852.336
18_8_2013-01-18,19767.688
18_8_2013-01-25,6254.029
18_8_2013-02-01,23756.227
18_8_2013-02-08,39072.89
18_8_2013-02-15,21702.285
18_8_2013-02-22,21562.818
18_8_2013-03-01,17098.777
18_8_2013-03-08,5836.6025
18_8_2013-03-15,38431.76
18_8_2013-03-22,14920.268
18_8_2013-03-29,27144.896
18_8_2013-04-05,11045.805
18_8_2013-04-12,5807.7773
18_8_2013-04-19,2116.313
18_8_2013-04-26,7917.95
18_8_2013-05-03,8110.136
18_8_2013-05-10,10935.266
18_8_2013-05-17,23412.62
18_8_2013-05-24,7112.8535
18_8_2013-05-31,10526.868
18_8_2013-06-07,9574.519
18_8_2013-06-14,1858.9512
18_8_2013-06-21,1209.6173
18_8_2013-06-28,6450.51
18_8_2013-07-05,4807.831
18_8_2013-07-12,3564.4963
18_8_2013-07-19,9123.262
18_8_2013-07-26,7192.427
18_9_2012-11-02,14021.438
18_9_2012-11-09,3728.7688
18_9_2012-11-16,3001.0193
18_9_2012-11-23,72139.125
18_9_2012-11-30,62390.688
18_9_2012-12-07,2845.0525
18_9_2012-12-14,7722.1445
18_9_2012-12-21,4937.7886
18_9_2012-12-28,23377.078
18_9_2013-01-04,10546.55
18_9_2013-01-11,2830.0942
18_9_2013-01-18,649.6257
18_9_2013-01-25,9368.452
18_9_2013-02-01,9042.893
18_9_2013-02-08,4754.637
18_9_2013-02-15,1288.5435
18_9_2013-02-22,1323.3341
18_9_2013-03-01,10326.741
18_9_2013-03-08,6581.9536
18_9_2013-03-15,49574.68
18_9_2013-03-22,12641.668
18_9_2013-03-29,27437.426
18_9_2013-04-05,16587.594
18_9_2013-04-12,20553.578
18_9_2013-04-19,17665.633
18_9_2013-04-26,5964.137
18_9_2013-05-03,3651.9875
18_9_2013-05-10,16111.905
18_9_2013-05-17,83599.59
18_9_2013-05-24,62302.79
18_9_2013-05-31,138121.4
18_9_2013-06-07,43635.04
18_9_2013-06-14,53633.145
18_9_2013-06-21,121122.67
18_9_2013-06-28,27845.846
18_9_2013-07-05,19615.008
18_9_2013-07-12,10298.258
18_9_2013-07-19,17943.361
18_9_2013-07-26,56995.96
18_10_2012-11-02,11402.207
18_10_2012-11-09,38718.22
18_10_2012-11-16,20456.23
18_10_2012-11-23,7000.909
18_10_2012-11-30,24548.797
18_10_2012-12-07,39840.17
18_10_2012-12-14,22454.686
18_10_2012-12-21,22841.223
18_10_2012-12-28,18152.543
18_10_2013-01-04,6583.4814
18_10_2013-01-11,39178.65
18_10_2013-01-18,15667.147
18_10_2013-01-25,28842.566
18_10_2013-02-01,11683.706
18_10_2013-02-08,4160.6455
18_10_2013-02-15,8390.883
18_10_2013-02-22,8857.016
18_10_2013-03-01,11706.778
18_10_2013-03-08,24550.139
18_10_2013-03-15,7859.732
18_10_2013-03-22,11273.748
18_10_2013-03-29,10107.118
18_10_2013-04-05,2605.8296
18_10_2013-04-12,1879.4971
18_10_2013-04-19,6871.669
18_10_2013-04-26,5430.7217
18_10_2013-05-03,4311.3755
18_10_2013-05-10,9870.143
18_10_2013-05-17,7939.303
18_10_2013-05-24,14834.404
18_10_2013-05-31,4252.36
18_10_2013-06-07,3576.7788
18_10_2013-06-14,79488.23
18_10_2013-06-21,62697.207
18_10_2013-06-28,3591.9324
18_10_2013-07-05,8554.334
18_10_2013-07-12,5684.6694
18_10_2013-07-19,24100.564
18_10_2013-07-26,11293.43
18_11_2012-11-02,3576.9756
18_11_2012-11-09,1396.5056
18_11_2012-11-16,10029.376
18_11_2012-11-23,8329.398
18_11_2012-11-30,5501.516
18_11_2012-12-07,2035.4215
18_11_2012-12-14,1990.9907
18_11_2012-12-21,11382.331
18_11_2012-12-28,7328.8345
18_11_2013-01-04,52433.49
18_11_2013-01-11,13406.072
18_11_2013-01-18,28190.873
18_11_2013-01-25,17334.482
18_11_2013-02-01,21311.209
18_11_2013-02-08,18766.89
18_11_2013-02-15,6421.3647
18_11_2013-02-22,4361.5645
18_11_2013-03-01,16828.154
18_11_2013-03-08,84621.44
18_11_2013-03-15,63348.85
18_11_2013-03-22,141790.75
18_11_2013-03-29,44961.895
18_11_2013-04-05,54789.094
18_11_2013-04-12,124298.05
18_11_2013-04-19,29591.512
18_11_2013-04-26,20811.688
18_11_2013-05-03,10957.112
18_11_2013-05-10,1507.3958
18_11_2013-05-17,17899.232
18_11_2013-05-24,56939.062
18_11_2013-05-31,11365.153
18_11_2013-06-07,38661.32
18_11_2013-06-14,20367.08
18_11_2013-06-21,6944.019
18_11_2013-06-28,24491.91
18_11_2013-07-05,39783.273
18_11_2013-07-12,22397.799
18_11_2013-07-19,22784.336
18_11_2013-07-26,17881.92
18_12_2012-11-02,6526.5913
18_12_2012-11-09,39121.75
18_12_2012-11-16,15610.257
18_12_2012-11-23,25991.623
18_12_2012-11-30,11651.547
18_12_2012-12-07,5366.1606
18_12_2012-12-14,8333.992
18_12_2012-12-21,8800.125
18_12_2012-12-28,11625.255
18_12_2013-01-04,24493.252
18_12_2013-01-11,7802.8433
18_12_2013-01-18,11216.857
18_12_2013-01-25,10050.228
18_12_2013-02-01,2548.939
18_12_2013-02-08,1822.6068
18_12_2013-02-15,6814.779
18_12_2013-02-22,5457.854
18_12_2013-03-01,4254.4854
18_12_2013-03-08,9813.252
18_12_2013-03-15,7882.413
18_12_2013-03-22,14800.206
18_12_2013-03-29,4195.4697
18_12_2013-04-05,3535.8738
18_12_2013-04-12,73044.41
18_12_2013-04-19,62640.31
18_12_2013-04-26,3535.0417
18_12_2013-05-03,8212.404
18_12_2013-05-10,5627.7793
18_12_2013-05-17,24043.678
18_12_2013-05-24,11236.539
18_12_2013-05-31,3520.085
18_12_2013-06-07,1339.6154
18_12_2013-06-14,9988.512
18_12_2013-06-21,7752.49
18_12_2013-06-28,5444.626
18_12_2013-07-05,1978.5311
18_12_2013-07-12,1934.1007
18_12_2013-07-19,11016.73
18_12_2013-07-26,7271.9443
18_13_2012-11-02,53357.047
18_13_2012-11-09,13419.537
18_13_2012-11-16,28133.986
18_13_2012-11-23,17277.594
18_13_2012-11-30,21254.322
18_13_2012-12-07,18677.74
18_13_2012-12-14,6364.4746
18_13_2012-12-21,4304.6743
18_13_2012-12-28,16801.9
18_13_2013-01-04,85673.03
18_13_2013-01-11,62877.773
18_13_2013-01-18,141749.39
18_13_2013-01-25,44714.85
18_13_2013-02-01,55489.32
18_13_2013-02-08,123869.984
18_13_2013-02-15,28744.244
18_13_2013-02-22,20754.799
18_13_2013-03-01,10900.222
18_13_2013-03-08,18053.697
18_13_2013-03-15,56457.94
18_13_2013-03-22,11371.724
18_13_2013-03-29,38707.21
18_13_2013-04-05,20434.05
18_13_2013-04-12,6989.9155
18_13_2013-04-19,24537.807
18_13_2013-04-26,39808.77
18_13_2013-05-03,22443.695
18_13_2013-05-10,22830.232
18_13_2013-05-17,17927.816
18_13_2013-05-24,6572.488
18_13_2013-05-31,39167.64
18_13_2013-06-07,15656.153
18_13_2013-06-14,26037.52
18_13_2013-06-21,11746.41
18_13_2013-06-28,6422.9375
18_13_2013-07-05,8379.888
18_13_2013-07-12,8846.021
18_13_2013-07-19,11671.151
18_13_2013-07-26,24532.578
18_14_2012-11-02,7848.7397
18_14_2012-11-09,11262.754
18_14_2012-11-16,10096.124
18_14_2012-11-23,2594.8352
18_14_2012-11-30,1868.503
18_14_2012-12-07,6860.6753
18_14_2012-12-14,5503.7505
18_14_2012-12-21,4300.382
18_14_2012-12-28,9859.147
18_14_2013-01-04,7928.3096
18_14_2013-01-11,14846.102
18_14_2013-01-18,4241.366
18_14_2013-01-25,3581.77
18_14_2013-02-01,73090.305
18_14_2013-02-08,62421.645
18_14_2013-02-15,3580.938
18_14_2013-02-22,8258.301
18_14_2013-03-01,5673.676
18_14_2013-03-08,23905.066
18_14_2013-03-15,11282.436
18_14_2013-03-22,3565.9812
18_14_2013-03-29,1385.5116
18_14_2013-04-05,10130.489
18_14_2013-04-12,8387.257
18_14_2013-04-19,5490.5225
18_14_2013-04-26,2024.4271
18_14_2013-05-03,1979.997
18_14_2013-05-10,11062.627
18_14_2013-05-17,7317.841
18_14_2013-05-24,53402.938
18_14_2013-05-31,13465.434
18_14_2013-06-07,28173.312
18_14_2013-06-14,17323.49
18_14_2013-06-21,21300.219
18_14_2013-06-28,18723.637
18_14_2013-07-05,6410.371
18_14_2013-07-12,4350.571
18_14_2013-07-19,16847.795
18_14_2013-07-26,85718.93
18_16_2012-11-02,62923.664
18_16_2012-11-09,143153.05
18_16_2012-11-16,44760.742
18_16_2012-11-23,54778.086
18_16_2012-11-30,123461.34
18_16_2012-12-07,28790.14
18_16_2012-12-14,20800.695
18_16_2012-12-21,11034.144
18_16_2012-12-28,17934.445
18_16_2013-01-04,56974.273
18_16_2013-01-11,11400.367
18_16_2013-01-18,38696.535
18_16_2013-01-25,20402.293
18_16_2013-02-01,6979.233
18_16_2013-02-08,24527.123
18_16_2013-02-15,39818.49
18_16_2013-02-22,22433.012
18_16_2013-03-01,22819.547
18_16_2013-03-08,19157.154
18_16_2013-03-15,6561.8057
18_16_2013-03-22,39156.965
18_16_2013-03-29,15645.472
18_16_2013-04-05,26317.9
18_16_2013-04-12,11686.76
18_16_2013-04-19,5401.3755
18_16_2013-04-26,8369.205
18_16_2013-05-03,8835.34
18_16_2013-05-10,11660.47
18_16_2013-05-17,24528.463
18_16_2013-05-24,7838.0576
18_16_2013-05-31,11252.072
18_16_2013-06-07,10085.442
18_16_2013-06-14,2584.1523
18_16_2013-06-21,1857.8192
18_16_2013-06-28,6849.9927
18_16_2013-07-05,5493.068
18_16_2013-07-12,4289.6987
18_16_2013-07-19,9848.465
18_16_2013-07-26,7917.625
18_17_2012-11-02,14835.419
18_17_2012-11-09,4077.7048
18_17_2012-11-16,3571.0872
18_17_2012-11-23,73544.09
18_17_2012-11-30,62410.97
18_17_2012-12-07,3570.2551
18_17_2012-12-14,8247.619
18_17_2012-12-21,5662.992
18_17_2012-12-28,24078.89
18_17_2013-01-04,11271.754
18_17_2013-01-11,3555.2983
18_17_2013-01-18,1374.829
18_17_2013-01-25,10049.877
18_17_2013-02-01,7730.8267
18_17_2013-02-08,5479.8394
18_17_2013-02-15,2013.7443
18_17_2013-02-22,1969.3138
18_17_2013-03-01,11051.945
18_17_2013-03-08,7307.158
18_17_2013-03-15,53912.668
18_17_2013-03-22,13454.752
18_17_2013-03-29,28169.2
18_17_2013-04-05,17312.807
18_17_2013-04-12,21289.537
18_17_2013-04-19,18712.951
18_17_2013-04-26,6399.6875
18_17_2013-05-03,4339.8877
18_17_2013-05-10,16837.113
18_17_2013-05-17,85708.24
18_17_2013-05-24,62912.99
18_17_2013-05-31,141666.77
18_17_2013-06-07,44750.066
18_17_2013-06-14,54767.41
18_17_2013-06-21,125700.055
18_17_2013-06-28,29581.145
18_17_2013-07-05,20790.014
18_17_2013-07-12,10935.435
18_17_2013-07-19,18000.889
18_17_2013-07-26,56741.38
18_18_2012-11-02,11486.529
18_18_2012-11-09,38899.29
18_18_2012-11-16,20698.932
18_18_2012-11-23,7181.9854
18_18_2012-11-30,38510.68
18_18_2012-12-07,40021.242
18_18_2012-12-14,23754.504
18_18_2012-12-21,23022.295
18_18_2012-12-28,24997.486
18_18_2013-01-04,6764.558
18_18_2013-01-11,39253.367
18_18_2013-01-18,15689.098
18_18_2013-01-25,32895.61
18_18_2013-02-01,11883.06
